flowrate,pv,pv_minus_mode
0,0.762158,-0.013696
0,0.762158,-0.013696
0,0.762158,-0.013696
0,0.762158,-0.013696
0,0.762158,-0.013696
0,0.762158,-0.013696
0,0.762158,-0.013696
0,0.762158,-0.013696
0,0.762158,-0.013696
0,0.762158,-0.013696
0,0.762158,-0.013696
0,0.762158,-0.013696
0,0.762158,-0.013696
0,0.762158,-0.013696
0,0.762158,-0.013696
0,0.762158,-0.013696
0,0.762158,-0.013696
0,0.762158,-0.013696
0,0.762158,-0.013696
0,0.762158,-0.013696
0,0.762158,-0.013696
0,0.762158,-0.013696
0,0.762158,-0.013696
0,0.762158,-0.013696
0,0.762158,-0.013696
0,0.762158,-0.013696
0,0.762158,-0.013696
0,0.762158,-0.013696
0,0.762158,-0.013696
0,0.762158,-0.013696
0,0.762158,-0.013696
0,0.762158,-0.013696
0,0.762158,-0.013696
0,0.762158,-0.013696
0,0.762158,-0.013696
0,0.762158,-0.013696
0,0.762158,-0.013696
0,0.762158,-0.013696
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.762964,-0.01289
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0.25,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0.26,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0.28,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.764575,-0.011279
0,0.766187,-0.009667
0,0.766187,-0.009667
0,0.766187,-0.009667
0,0.766187,-0.009667
0,0.766187,-0.009667
0,0.766187,-0.009667
0,0.766187,-0.009667
0,0.766187,-0.009667
0,0.766187,-0.009667
0,0.766187,-0.009667
0,0.766187,-0.009667
0,0.766187,-0.009667
0,0.766187,-0.009667
0,0.766187,-0.009667
0,0.766187,-0.009667
0,0.766187,-0.009667
0,0.766187,-0.009667
0,0.766187,-0.009667
0,0.766187,-0.009667
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0.26,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0.26,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.767798,-0.008056
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.769409,-0.006445
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.771021,-0.004833
0,0.772632,-0.003222
0,0.772632,-0.003222
0,0.772632,-0.003222
0,0.772632,-0.003222
0,0.772632,-0.003222
0,0.772632,-0.003222
0,0.772632,-0.003222
0,0.772632,-0.003222
0,0.772632,-0.003222
0,0.772632,-0.003222
0,0.772632,-0.003222
0,0.772632,-0.003222
0,0.772632,-0.003222
0,0.772632,-0.003222
0,0.772632,-0.003222
0,0.772632,-0.003222
0,0.772632,-0.003222
0,0.772632,-0.003222
0,0.772632,-0.003222
0,0.772632,-0.003222
0,0.772632,-0.003222
0,0.772632,-0.003222
0,0.772632,-0.003222
0,0.772632,-0.003222
0,0.772632,-0.003222
0,0.772632,-0.003222
0,0.772632,-0.003222
0,0.772632,-0.003222
0,0.772632,-0.003222
0,0.772632,-0.003222
0,0.772632,-0.003222
0,0.772632,-0.003222
0,0.772632,-0.003222
0,0.772632,-0.003222
0,0.772632,-0.003222
0,0.772632,-0.003222
0,0.772632,-0.003222
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.773438,-0.002416
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.774243,-0.001611
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0.24,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775049,-0.000805
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0.25,0.775854,0
0.27,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.775854,0
0,0.77666,0.000806
0,0.77666,0.000806
