datetime,PWRA,PWRB,PWRC
2023-03-08 04:17:00,0,0,0
2023-03-08 04:22:00,0,0,0
2023-03-08 04:27:00,0,0,0
2023-03-08 04:32:00,0,0,0
2023-03-08 04:37:00,0,0,0
2023-03-08 04:42:00,0,0,0
2023-03-08 04:47:00,0,0,0
2023-03-08 04:52:00,0,0,0
2023-03-08 04:57:00,0,0,0
2023-03-08 05:02:00,0,0,0
2023-03-08 05:07:00,0,0,0
2023-03-08 05:12:00,0,0,0
2023-03-08 05:17:00,0,0,0
2023-03-08 05:22:00,0,0,0
2023-03-08 05:27:00,0,0,0
2023-03-08 05:32:00,0,0,0
2023-03-08 05:37:00,0,0,0
2023-03-08 05:42:00,0,0,0
2023-03-08 05:47:00,0,0,0
2023-03-08 05:52:00,0,0,0
2023-03-08 05:57:00,0,0,0
2023-03-08 06:02:00,0,0,0
2023-03-08 06:07:00,0,0,0
2023-03-08 06:12:00,0,0,0
2023-03-08 06:17:00,0,0,0
2023-03-08 06:22:00,0,0,0
2023-03-08 06:27:00,0,0,0
2023-03-08 06:32:00,0,0,0
2023-03-08 06:37:00,0,0,0
2023-03-08 06:42:00,0,0,0
2023-03-08 06:47:00,0,0,0
2023-03-08 06:52:00,10196,10658,10591
2023-03-08 06:57:00,10327,10815,10671
2023-03-08 07:02:00,10371,10828,10690
2023-03-08 07:07:00,10408,10765,10851
2023-03-08 07:12:00,10411,10838,10735
2023-03-08 07:17:00,10358,10837,10757
2023-03-08 07:22:00,10494,10846,10771
2023-03-08 07:27:00,10442,10854,10754
2023-03-08 07:32:00,10473,10784,10824
2023-03-08 07:37:00,10378,10872,10845
2023-03-08 07:42:00,10411,10868,10812
2023-03-08 07:47:00,10448,10918,10799
2023-03-08 07:52:00,10440,10925,10800
2023-03-08 07:57:00,10461,10925,10817
2023-03-08 08:02:00,10511,10901,10903
2023-03-08 08:07:00,10522,10962,10895
2023-03-08 08:12:00,10443,10887,10876
2023-03-08 08:17:00,10488,10921,10774
2023-03-08 08:22:00,10479,10854,10814
2023-03-08 08:27:00,10494,10931,10792
2023-03-08 08:32:00,10531,10902,10871
2023-03-08 08:37:00,10576,10901,10863
2023-03-08 08:42:00,10557,10868,10816
2023-03-08 08:47:00,10588,10894,10866
2023-03-08 08:52:00,10574,10948,10912
2023-03-08 08:57:00,10611,10897,10854
2023-03-08 09:02:00,10618,10894,10819
2023-03-08 09:07:00,10613,10881,10826
2023-03-08 09:12:00,10527,10877,10732
2023-03-08 09:17:00,10510,10857,10754
2023-03-08 09:22:00,10527,10820,10791
2023-03-08 09:27:00,10524,10868,10725
2023-03-08 09:32:00,10529,10837,10755
2023-03-08 09:37:00,10538,10799,10663
2023-03-08 09:42:00,10464,10774,10726
2023-03-08 09:47:00,10537,10749,10713
2023-03-08 09:52:00,10462,10799,10753
2023-03-08 09:57:00,10508,10782,10717
2023-03-08 10:02:00,10501,10767,10730
2023-03-08 10:07:00,10476,10797,10704
2023-03-08 10:12:00,10479,10766,10665
2023-03-08 10:17:00,10549,10739,10656
2023-03-08 10:22:00,10537,10747,10689
2023-03-08 10:27:00,10459,10756,10651
2023-03-08 10:32:00,10446,10835,10657
2023-03-08 10:37:00,10449,10802,10677
2023-03-08 10:42:00,10429,10835,10678
2023-03-08 10:47:00,10444,10838,10666
2023-03-08 10:52:00,10375,10834,10664
2023-03-08 10:57:00,9080,9478,9317
2023-03-08 11:02:00,0,0,0
2023-03-08 11:07:00,0,0,0
2023-03-08 11:12:00,0,0,0
2023-03-08 11:17:00,0,0,0
2023-03-08 11:22:00,0,0,0
2023-03-08 11:27:00,0,0,0
2023-03-08 11:32:00,0,0,0
2023-03-08 11:37:00,0,0,0
2023-03-08 11:42:00,0,0,0
2023-03-08 11:47:00,0,0,0
2023-03-08 11:52:00,0,0,0
2023-03-08 11:57:00,0,0,0
2023-03-08 12:02:00,0,0,0
2023-03-08 12:07:00,0,0,0
2023-03-08 12:12:00,0,0,0
2023-03-08 12:17:00,0,0,0
2023-03-08 12:22:00,0,0,0
2023-03-08 12:27:00,0,0,0
2023-03-08 12:32:00,0,0,0
2023-03-08 12:37:00,0,0,0
2023-03-08 12:42:00,0,0,0
2023-03-08 12:47:00,0,0,0
2023-03-08 12:52:00,0,0,0
2023-03-08 12:57:00,0,0,0
2023-03-08 13:02:00,0,0,0
2023-03-08 13:07:00,0,0,0
2023-03-08 13:12:00,0,0,0
2023-03-08 13:17:00,0,0,0
2023-03-08 13:22:00,0,0,0
2023-03-08 13:27:00,0,0,0
2023-03-08 13:32:00,0,0,0
2023-03-08 13:37:00,0,0,0
2023-03-08 13:42:00,0,0,0
2023-03-08 13:47:00,0,0,0
2023-03-08 13:52:00,0,0,0
2023-03-08 13:57:00,0,0,0
2023-03-08 14:02:00,0,0,0
2023-03-08 14:07:00,0,0,0
2023-03-08 14:12:00,0,0,0
2023-03-08 14:17:00,0,0,0
2023-03-08 14:22:00,0,0,0
2023-03-08 14:27:00,0,0,0
2023-03-08 14:32:00,0,0,0
2023-03-08 14:37:00,0,0,0
2023-03-08 14:42:00,0,0,0
2023-03-08 14:47:00,0,0,0
2023-03-08 14:52:00,0,0,0
2023-03-08 14:57:00,0,0,0
2023-03-08 15:02:00,0,0,0
2023-03-08 15:07:00,0,0,0
2023-03-08 15:12:00,0,0,0
2023-03-08 15:17:00,0,0,0
2023-03-08 15:22:00,0,0,0
2023-03-08 15:27:00,0,0,0
2023-03-08 15:32:00,0,0,0
2023-03-08 15:37:00,0,0,0
2023-03-08 15:42:00,0,0,0
2023-03-08 15:47:00,0,0,0
2023-03-08 15:52:00,0,0,0
2023-03-08 15:57:00,0,0,0
2023-03-08 16:02:00,0,0,0
2023-03-08 16:07:00,0,0,0
2023-03-08 16:12:00,0,0,0
2023-03-08 16:17:00,0,0,0
2023-03-08 16:22:00,0,0,0
2023-03-08 16:27:00,0,0,0
2023-03-08 16:32:00,0,0,0
2023-03-08 16:37:00,0,0,0
2023-03-08 16:42:00,0,0,0
2023-03-08 16:47:00,0,0,0
2023-03-08 16:52:00,0,0,0
2023-03-08 16:57:00,0,0,0
2023-03-08 17:02:00,0,0,0
2023-03-08 17:07:00,0,0,0
2023-03-08 17:12:00,0,0,0
2023-03-08 17:17:00,0,0,0
2023-03-08 17:22:00,0,0,0
2023-03-08 17:27:00,0,0,0
2023-03-08 17:32:00,0,0,0
2023-03-08 17:37:00,0,0,0
2023-03-08 17:42:00,0,0,0
2023-03-08 17:47:00,0,0,0
2023-03-08 17:52:00,1466,1600,1508
2023-03-08 17:57:00,10509,11099,10722
2023-03-08 18:02:00,10481,11060,10726
2023-03-08 18:07:00,10519,11188,10763
2023-03-08 18:12:00,10605,11231,10804
2023-03-08 18:17:00,10549,11081,10776
2023-03-08 18:22:00,10579,11043,10720
2023-03-08 18:27:00,10606,11150,10784
2023-03-08 18:32:00,10580,11172,10762
2023-03-08 18:37:00,10590,11229,10763
2023-03-08 18:42:00,10586,11255,10793
2023-03-08 18:47:00,10641,11238,10651
2023-03-08 18:52:00,10598,11266,10786
2023-03-08 18:57:00,10563,11234,10825
2023-03-08 19:02:00,10542,11223,10800
2023-03-08 19:07:00,10604,11252,10798
2023-03-08 19:12:00,10585,11210,10927
2023-03-08 19:17:00,10550,11210,10837
2023-03-08 19:22:00,10461,11168,10812
2023-03-08 19:27:00,10463,11183,10792
2023-03-08 19:32:00,10495,11178,10842
2023-03-08 19:37:00,10494,11177,10774
2023-03-08 19:42:00,10459,11220,10765
2023-03-08 19:47:00,10543,11233,10822
2023-03-08 19:52:00,10519,11213,10808
2023-03-08 19:57:00,10485,11189,10780
2023-03-08 20:02:00,10485,11200,10805
2023-03-08 20:07:00,10475,11198,10756
2023-03-08 20:12:00,10473,11250,10715
2023-03-08 20:17:00,10488,11309,10768
2023-03-08 20:22:00,10526,11239,10834
2023-03-08 20:27:00,10545,11233,10768
2023-03-08 20:32:00,10570,11357,10740
2023-03-08 20:37:00,10588,11239,10779
2023-03-08 20:42:00,10601,11233,10835
2023-03-08 20:47:00,10576,11215,10761
2023-03-08 20:52:00,10615,11198,10794
2023-03-08 20:57:00,10579,11250,10698
2023-03-08 21:02:00,10583,11245,10766
2023-03-08 21:07:00,10599,11261,10768
2023-03-08 21:12:00,10475,11174,10719
2023-03-08 21:17:00,10477,11157,10730
2023-03-08 21:22:00,10402,11303,10799
2023-03-08 21:27:00,10521,11172,10786
2023-03-08 21:32:00,10504,11161,10811
2023-03-08 21:37:00,10555,11093,10797
2023-03-08 21:42:00,10505,11182,10765
2023-03-08 21:47:00,10496,11189,10808
2023-03-08 21:52:00,10569,11186,10763
2023-03-08 21:57:00,10569,11199,10774
2023-03-08 22:02:00,10635,11205,10760
2023-03-08 22:07:00,10602,11265,10720
2023-03-08 22:12:00,10548,11131,10699
2023-03-08 22:17:00,10487,11064,10768
2023-03-08 22:22:00,10569,11035,10788
2023-03-08 22:27:00,5852,6167,5980
2023-03-08 22:32:00,0,0,0
2023-03-08 22:37:00,0,0,0
2023-03-08 22:42:00,0,0,0
2023-03-08 22:47:00,0,0,0
2023-03-08 22:52:00,0,0,0
2023-03-08 22:57:00,0,0,0
2023-03-08 23:02:00,0,0,0
2023-03-08 23:07:00,0,0,0
2023-03-08 23:12:00,0,0,0
2023-03-08 23:17:00,0,0,0
2023-03-08 23:22:00,0,0,0
2023-03-08 23:27:00,0,0,0
2023-03-08 23:32:00,0,0,0
2023-03-08 23:37:00,0,0,0
2023-03-08 23:42:00,0,0,0
2023-03-08 23:47:00,0,0,0
2023-03-08 23:52:00,0,0,0
2023-03-08 23:57:00,0,0,0
2023-03-09 00:02:00,0,0,0
2023-03-09 00:07:00,0,0,0
2023-03-09 00:12:00,0,0,0
2023-03-09 00:17:00,0,0,0
2023-03-09 00:22:00,0,0,0
2023-03-09 00:27:00,0,0,0
2023-03-09 00:32:00,0,0,0
2023-03-09 00:37:00,0,0,0
2023-03-09 00:42:00,0,0,0
2023-03-09 00:47:00,0,0,0
2023-03-09 00:52:00,0,0,0
2023-03-09 00:57:00,0,0,0
